# doc = расшифровка_Роман.2.txt,,,,,,,,,,,,,,,,
# speaker = Роман,,,,,,,,,,,,,,,,
# sent = 2810,,,,,,,,,,,,,,,,
,безболезненно,БЕЗБОЛЕЗНЕННО,ADV -,,,"это удалось сделать _безболезненно_ ,  кщастью",о,н,н,е,н,з,ADV,БЕЗБОЛЕЗНЕННО,ADV -,О
,",",",",PUNCT,,,,,,,,,,PUNCT,,,
"<distinct form=""",,,,,,,,,,,,,,,,
<dist>,кщастью,,,,,,,,,,,,,,,
">																
	к	К	PR			 кщастью  _к_ счастью  .	к						PR	К	PR	К
	счастью	СЧАСТЬЕ	S n inan dat sg			кщастью  к _счастью_  . 	ю	ь	т	с	а	ч	S	СЧАСТЬЕ	S n inan dat sg	Е
</distinct>																
	.	.	PUNCT										PUNCT			
																
# sent = 2842																
	Ну	НУ	PART			.   _Ну_ , в целом	у	н					PART	НУ	PART	У
	,	,	PUNCT										PUNCT			
	в	В	PR			 Ну , _в_ целом , атмосфера	в						PR	В	PR	В
	целом	ЦЕЛОЕ	S n inan loc sg			Ну , в _целом_ , атмосфера была	м	о	л	е	ц		S	ЦЕЛОЕ	S n inan loc sg	Е
	,	,	PUNCT										PUNCT			
	атмосфера	АТМОСФЕРА	S f inan nom sg			в целом , _атмосфера_ была максимально дружелюбная	а	р	е	ф	с	о	S	АТМОСФЕРА	S f inan nom sg	А
	была	БЫТЬ	V ipf act praet sg indic f -			целом , атмосфера _была_ максимально дружелюбная .	а	л	ы	б			V	БЫТЬ	V ipf praet sg indic f -	Ь
	максимально	МАКСИМАЛЬНО	ADV -			, атмосфера была _максимально_ дружелюбная . 	о	н	ь	л	а	м	ADV	МАКСИМАЛЬНО	ADV -	О
	дружелюбная	ДРУЖЕЛЮБНЫЙ	A - nom sg plen f -			атмосфера была максимально _дружелюбная_ .  	я	а	н	б	ю	л	A	ДРУЖЕЛЮБНЫЙ	A - nom sg plen f -	Й
	.	.	PUNCT										PUNCT			
																
# sent = 2843																
	Ну	НУ	PART			.   _Ну_ , концерт -	у	н					PART	НУ	PART	У
	,	,	PUNCT										PUNCT			
	концерт	КОНЦЕРТ	S m inan nom sg			 Ну , _концерт_ - это вообще	т	р	е	ц	н	о	S	КОНЦЕРТ	S m inan acc sg	Т
	-	-	PUNCT										PUNCT			
	это	ЭТО	SPRO n - nom sg			, концерт - _это_ вообще такая интимная	о	т	э				SPRO	ЭТО	S n - nom sg	О
	вообще	ВООБЩЕ	ADV -			концерт - это _вообще_ такая интимная вещь	е	щ	б	о	о	в	ADV	ВООБЩЕ	ADV -	Е
	такая	ТАКОЙ	APRO - nom sg plen f -			- это вообще _такая_ интимная вещь ,	я	а	к	а	т		APRO	ТАКОЙ	A - nom sg plen f -	Й
	интимная	ИНТИМНЫЙ	A - nom sg plen f -			это вообще такая _интимная_ вещь , люди	я	а	н	м	и	т	A	ИНТИМНЫЙ	A - nom sg plen f -	Й
	вещь	ВЕЩЬ	S f inan acc sg			вообще такая интимная _вещь_ , люди сливаются	ь	щ	е	в			S	ВЕЩЬ	S f inan nom sg	Ь
	,	,	PUNCT										PUNCT			
	люди	ЧЕЛОВЕК	S m anim nom pl			интимная вещь , _люди_ сливаются в что-то	и	д	ю	л			S	ЧЕЛОВЕК	S m anim nom pl	К
	сливаются	СЛИВАТЬСЯ	V ipf act praes pl indic - 3p			вещь , люди _сливаются_ в что-то одно	я	с	т	ю	а	в	V	СЛИВАТЬСЯ	V ipf praes pl indic - 3p	Я
	в	В	PR			, люди сливаются _в_ что-то одно ,	в						PR	В	PR	В
	что-то	ЧТО-ТО	SPRO n inan acc sg			люди сливаются в _что-то_ одно , такое	о	т	-	о	т	ч	SPRO	ЧТО-ТО	S n - acc sg	О
	одно	ОДИН	ANUM - nom sg plen n -			сливаются в что-то _одно_ , такое большое	о	н	д	о			ANUM	ОДИН	A - nom sg plen n -	Н
	,	,	PUNCT										PUNCT			
	такое	ТАКОЙ	APRO - nom sg plen n -			что-то одно , _такое_ большое , органическое	е	о	к	а	т		APRO	ТАКОЙ	A - nom sg plen n -	Й
	большое	БОЛЬШОЙ	A - nom sg plen n -			одно , такое _большое_ , органическое и	е	о	ш	ь	л	о	A	БОЛЬШОЙ	A - nom sg plen n -	Й
	,	,	PUNCT										PUNCT			
	органическое	ОРГАНИЧЕСКИЙ	A - nom sg plen n -			такое большое , _органическое_ и духовное .	е	о	к	с	е	ч	A	ОРГАНИЧЕСКИЙ	A - nom sg plen n -	Й
	и	И	CONJ			большое , органическое _и_ духовное . 	и						CONJ	И	CONJ	И
	духовное	ДУХОВНЫЙ	A - nom sg plen n -			, органическое и _духовное_ .  	е	о	н	в	о	х	A	ДУХОВНЫЙ	A - nom sg plen n -	Й
	.	.	PUNCT										PUNCT			
																
# sent = 2844																
	Хорошая	ХОРОШИЙ	A - nom sg plen f -			.   _Хорошая_ была атмосфера ,	я	а	ш	о	р	о	A	ХОРОШИЙ	A - nom sg plen f -	Й
	была	БЫТЬ	V ipf act praet sg indic f -			  Хорошая _была_ атмосфера , дружелюбная	а	л	ы	б			V	БЫТЬ	V ipf praet sg indic f -	Ь
	атмосфера	АТМОСФЕРА	S f inan nom sg			 Хорошая была _атмосфера_ , дружелюбная .	а	р	е	ф	с	о	S	АТМОСФЕРА	S f inan nom sg	А
	,	,	PUNCT										PUNCT			
	дружелюбная	ДРУЖЕЛЮБНЫЙ	A - nom sg plen f -			была атмосфера , _дружелюбная_ .  	я	а	н	б	ю	л	A	ДРУЖЕЛЮБНЫЙ	A - nom sg plen f -	Й
	.	.	PUNCT										PUNCT			
																
# sent = 2845																
# speaker = Я																
# sent = 2846																
	Ооо	ООО	NONLEX			   _Ооо_ ...  	о	о	о				INTJ	ООО	S n inan nonflex -	О
	...	...	PUNCT										PUNCT			
																
# sent = 2847																
	Прекрасно	ПРЕКРАСНО	ADV -			...   _Прекрасно_ .  	о	н	с	а	р	к	ADV	ПРЕКРАСНО	ADV -	О
	.	.	PUNCT										PUNCT			
																
# sent = 2848																
	Можете	МОЧЬ	V ipf act praes pl indic - 2p			.   _Можете_ вкратце рассказать про	е	т	е	ж	о	м	V	МОЧЬ	V ipf praes pl indic - 2p	Ь
	вкратце	ВКРАТЦЕ	ADV -			  Можете _вкратце_ рассказать про 	е	ц	т	а	р	к	ADV	ВКРАТЦЕ	ADV -	Е
	рассказать	РАССКАЗАТЬ	V pf - - inf - -			 Можете вкратце _рассказать_ про  имьна	ь	т	а	з	а	к	V	РАССКАЗАТЬ	V pf - - inf - -	Ь
	про	ПРО	PR			Можете вкратце рассказать _про_  имьна 	о	р	п				PR	ПРО	PR	О
<distinct form=",,,,,,,,,,,,,,,,
<dist>,имьна,,,,,,,,,,,,,,,
">																
	именно	ИМЕННО	PART			 имьна  _именно_  сам ",о,н,н,е,м,и,PART,ИМЕННО,PART,О,,,,,,
</distinct>,,,,,,,,,,,,,,,,
,сам,САМ,A - nom sg plen m -,,,"именно  _сам_ "" День Вышки",м,а,с,,,,A,САМ,A - nom sg plen m -,М
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,День,ДЕНЬ,S m inan acc sg,,,"сам "" _День_ Вышки "" и",ь,н,е,д,,,S,ДЕНЬ,S m inan nom sg,Ь
,Вышки,ВЫШКА,S f inan gen sg,,,"сам "" День _Вышки_ "" и что",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,и,И,CONJ,,,"День Вышки "" _и_ что там было",и,,,,,,CONJ,И,CONJ,И
,что,ЧТО,CONJ,,,"Вышки "" и _что_ там было помимо",о,т,ч,,,,CONJ,ЧТО,CONJ,О
,там,ТАМ,ADV -,,," и что _там_ было помимо концерта	м	а	т				ADV	ТАМ	ADV -	М
	было	БЫТЬ	V ipf act praet sg indic n -			и что там _было_ помимо концерта ?	о	л	ы	б			V	БЫТЬ	V ipf praet sg indic n -	Ь
	помимо	ПОМИМО	PR			что там было _помимо_ концерта ? 	о	м	и	м	о	п	PR	ПОМИМО	PR	О
	концерта	КОНЦЕРТ	S m inan gen sg			там было помимо _концерта_ ?  	а	т	р	е	ц	н	S	КОНЦЕРТ	S m inan gen sg	Т
	?	?	PUNCT										PUNCT			
																
# sent = 2849																
# speaker = Роман																
# sent = 2850																
<span class=note"">",,,,,,,,,,
<note>,смеётся,,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,Честно,ЧЕСТНО,ADV -,,,смеётся  _Честно_  гваря,о,н,т,с,е,ч,ADV,ЧЕСТНО,ADV -,О
"<distinct form=""",,,,,,,,,,,,,,,,
<dist>,гваря,,,,,,,,,,,,,,,
">																
	говоря	ГОВОРИТЬ	V ipf praes - ger - -			 гваря  _говоря_  , я	я	р	о	в	о	г	V	ГОВОРИТЬ	V ipf praes - ger - -	Ь
</distinct>																
	,	,	PUNCT										PUNCT			
	я	Я	SPRO sg 1p - nom			говоря  , _я_ не  резко поворачивает голову	я						SPRO	Я	SPRO sg 1p - nom	Я
	не	НЕ	PART			 , я _не_  резко поворачивает голову 	е	н					PART	НЕ	PART	Е
<span class=note"">",,,,,,,,,,,,,,,,
<note>,резко поворачивает голову,,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,занимался,ЗАНИМАТЬСЯ,V ipf act praet sg indic m -,,,"резко поворачивает голову  _занимался_ на "" День",я,с,л,а,м,и,V,ЗАНИМАТЬСЯ,V ipf praet sg indic m -,Я
,на,НА,PR,,,"резко поворачивает голову  занимался _на_ "" День Вышки",а,н,,,,,PR,НА,PR,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,День,ДЕНЬ,S m inan acc sg,,,"занимался на "" _День_ Вышки "" ничем",ь,н,е,д,,,S,ДЕНЬ,S m inan nom sg,Ь
,Вышки,ВЫШКА,S f inan gen sg,,,"на "" День _Вышки_ "" ничем особенным",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,ничем,НИЧТО,SPRO n inan ins sg,,,"День Вышки "" _ничем_ особенным .",м,е,ч,и,н,,SPRO,НИЧТО,S n - ins sg,О
,особенным,ОСОБЕННЫЙ,A - ins sg plen n -,,,"Вышки "" ничем _особенным_ .",м,ы,н,н,е,б,A,ОСОБЕННЫЙ,A - ins sg plen n -,Й
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2851,,,,,,,,,,,,,,,,
,Я,Я,SPRO sg 1p - nom,,,.   _Я_ хотел  диствительна,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
,хотел,ХОТЕТЬ,V ipf act praet sg indic m -,,,Я _хотел_  диствительна,л,е,т,о,х,,V,ХОТЕТЬ,V ipf praet sg indic m -,Ь
"<distinct form=""",,,,,,,,,,,,,,,,
<dist>,диствительна,,,,,,,,,,,,,,,
">																
	действительно	ДЕЙСТВИТЕЛЬНО	ADV -			 диствительна  _действительно_  принять участие	о	н	ь	л	е	т	ADV	ДЕЙСТВИТЕЛЬНО	ADV -	О
</distinct>																
	принять	ПРИНЯТЬ	V pf - - inf - -			 действительно  _принять_ участие в 	ь	т	я	н	и	р	V	ПРИНЯТЬ	V pf - - inf - -	Ь
	участие	УЧАСТИЕ	S n inan acc sg			действительно  принять _участие_ в  нектрых	е	и	т	с	а	ч	S	УЧАСТИЕ	S n inan acc sg	Е
	в	В	PR			 принять участие _в_  нектрых 	в						PR	В	PR	В
<distinct form=",,,,,,,,,,,,,,,,
<dist>,нектрых,,,,,,,,,,,,,,,
">																
	некоторых	НЕКОТОРЫЙ	APRO - gen pl plen - -			 нектрых  _некоторых_  мероприятиях ,	х	ы	р	о	т	о	APRO	НЕКОТОРЫЙ	A - gen pl plen - -	Й
</distinct>																
	мероприятиях	МЕРОПРИЯТИЕ	S n inan loc pl			 некоторых  _мероприятиях_ , но ,	х	я	и	т	я	и	S	МЕРОПРИЯТИЕ	S n inan loc pl	Е
	,	,	PUNCT										PUNCT			
	но	НО	CONJ			 мероприятиях , _но_ , к сожалению	о	н					CONJ	НО	CONJ	О
	,	,	PUNCT										PUNCT			
	к	К	PR			, но , _к_ сожалению , всё	к						PR	К	PR	К
	сожалению	СОЖАЛЕНИЕ	S n inan dat sg			но , к _сожалению_ , всё моё	ю	и	н	е	л	а	S	СОЖАЛЕНИЕ	S n inan dat sg	Е
	,	,	PUNCT										PUNCT			
	всё	ВЕСЬ	APRO - nom pl plen - -			к сожалению , _всё_ моё время ушло	ё	с	в				APRO	ВЕСЬ	A - nom pl plen - -	Ь
	моё	МОЙ	APRO - nom sg plen n -			сожалению , всё _моё_ время ушло на	ё	о	м				APRO	МОЙ	A - nom sg plen n -	Й
	время	ВРЕМЯ	S n inan acc sg			, всё моё _время_ ушло на ловлю	я	м	е	р	в		S	ВРЕМЯ	S n inan acc sg	Я
	ушло	УЙТИ	V pf act praet sg indic n -			всё моё время _ушло_ на ловлю уток	о	л	ш	у			V	УЙТИ	V pf praet sg indic n -	И
	на	НА	PR			моё время ушло _на_ ловлю уток .	а	н					PR	НА	PR	А
	ловлю	ЛОВЛЯ	S f inan acc sg			время ушло на _ловлю_ уток . 	ю	л	в	о	л		V	ЛОВИТЬ	V ipf praes sg indic - 1p	Я
	уток	УТКА	S f anim acc pl			ушло на ловлю _уток_ .  	к	о	т	у			S	УТКА	S f anim acc pl	А
	.	.	PUNCT										PUNCT			
																
# sent = 2852																
	Не	НЕ	PART			.   _Не_ хотелось  па	е	н					PART	НЕ	PART	Е
	хотелось	ХОТЕТЬСЯ	V ipf med praet sg indic n -			  Не _хотелось_  па 	ь	с	о	л	е	т	V	ХОТЕТЬСЯ	V ipf praet sg indic n -	Я
<distinct form=",,,,,,,,,,,,,,,,
<dist>,па,,,,,,,,,,,,,,,
">																
	бы	БЫ	PART			 па  _бы_  вдаваться в	ы	б					PART	БЫ	PART	Ы
</distinct>																
	вдаваться	ВДАВАТЬСЯ	V ipf - - inf - -			 бы  _вдаваться_ в подробности .	я	с	ь	т	а	в	V	ВДАВАТЬСЯ	V ipf - - inf - -	Я
	в	В	PR			бы  вдаваться _в_ подробности . 	в						PR	В	PR	В
	подробности	ПОДРОБНОСТЬ	S f inan acc pl			 вдаваться в _подробности_ .  	и	т	с	о	н	б	S	ПОДРОБНОСТЬ	S f inan acc pl	Ь
	.	.	PUNCT										PUNCT			
																
# sent = 2853																
	Но	НО	CONJ			.   _Но_ , к сожалению	о	н					CONJ	НО	CONJ	О
	,	,	PUNCT										PUNCT			
	к	К	PR			 Но , _к_ сожалению , я	к						PR	К	PR	К
	сожалению	СОЖАЛЕНИЕ	S n inan dat sg			Но , к _сожалению_ , я не	ю	и	н	е	л	а	S	СОЖАЛЕНИЕ	S n inan dat sg	Е
	,	,	PUNCT										PUNCT			
	я	Я	SPRO sg 1p - nom			к сожалению , _я_ не тот 	я						SPRO	Я	SPRO sg 1p - nom	Я
	не	НЕ	PART			сожалению , я _не_ тот  члоэк	е	н					PART	НЕ	PART	Е
	тот	ТОТ	APRO - nom sg plen m -			, я не _тот_  члоэк 	т	о	т				APRO	ТОТ	A - nom sg plen m -	Т
<distinct form=",,,,,,,,,,,,,,,,
<dist>,члоэк,,,,,,,,,,,,,,,
">																
	человек	ЧЕЛОВЕК	S m anim nom sg			 члоэк  _человек_  , 	к	е	в	о	л	е	S	ЧЕЛОВЕК	S m anim gen pl	К
</distinct>																
	,	,	PUNCT										PUNCT			
<distinct form=",,,,,,,,,,,,,,,,
<dist>,кторый,,,,,,,,,,,,,,,
">																
	который	КОТОРЫЙ	APRO - nom sg plen m -			 кторый  _который_  мог бы	й	ы	р	о	т	о	APRO	КОТОРЫЙ	A - nom sg plen m -	Й
</distinct>																
	мог	МОЧЬ	V ipf act praet sg indic m -			 который  _мог_ бы  о	г	о	м				V	МОЧЬ	V ipf praet sg indic m -	Ь
	бы	БЫ	PART			который  мог _бы_  о ",ы,б,,,,,PART,БЫ,PART,Ы,,,,,,
<noindex>[нрзб]</noindex>,,,,,,,,,,,,,,,,
,о,О,PR,,,"мог бы  _о_ "" Дне Вышки",о,,,,,,PR,О,PR,О
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,Дне,ДЕНЬ,S m inan loc sg,,,"о "" _Дне_ Вышки "" рассказать",е,н,д,,,,S,ДЕНЬ,S m inan gen sg,Ь
,Вышки,ВЫШКА,S f inan gen sg,,,"о "" Дне _Вышки_ "" рассказать что-то",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,рассказать,РАССКАЗАТЬ,V pf - - inf - -,,,"Дне Вышки "" _рассказать_ что-то действительно",ь,т,а,з,а,к,V,РАССКАЗАТЬ,V pf - - inf - -,Ь
,что-то,ЧТО-ТО,SPRO n inan acc sg,,,"Вышки "" рассказать _что-то_ действительно  стоюще",о,т,-,о,т,ч,SPRO,ЧТО-ТО,S n - acc sg,О
,действительно,ДЕЙСТВИТЕЛЬНО,ADV -,,," рассказать что-то _действительно_  стоюще 	о	н	ь	л	е	т	ADV	ДЕЙСТВИТЕЛЬНО	ADV -	О
<distinct form=",,,,,,,,,,
<dist>,стоюще,,,,,,,,,,,,,,,
">																
	стоящее	СТОЯТЬ	PARTCP ipf inpraes acc sg plen n act -			 стоюще  _стоящее_  , 	е	е	щ	я	о	т	PARTCP	СТОЯТЬ	PARTCP ipf inpraes acc sg plen n act -	Ь
</distinct>																
	,	,	PUNCT										PUNCT			
<distinct form=",,,,,,,,,,,,,,,,
<dist>,тчнее,,,,,,,,,,,,,,,
">																
	точнее	ТОЧНО	ADV comp			 тчнее  _точнее_   стоюще	е	е	н	ч	о	т	ADV	ТОЧНО	ADV comp	О
</distinct>																
<distinct form=",,,,,,,,,,,,,,,,
<dist>,стоюще,,,,,,,,,,,,,,,
">																
	стоящее	СТОЯТЬ	PARTCP ipf inpraes acc sg plen n act -			 стоюще  _стоящее_  я могу	е	е	щ	я	о	т	PARTCP	СТОЯТЬ	PARTCP ipf inpraes acc sg plen n act -	Ь
</distinct>																
	я	Я	SPRO sg 1p - nom			 стоящее  _я_ могу рассказать ,	я						SPRO	Я	SPRO sg 1p - nom	Я
	могу	МОЧЬ	V ipf act praes sg indic - 1p			стоящее  я _могу_ рассказать , но	у	г	о	м			V	МОЧЬ	V ipf praes sg indic - 1p	Ь
	рассказать	РАССКАЗАТЬ	V pf - - inf - -			 я могу _рассказать_ , но -	ь	т	а	з	а	к	V	РАССКАЗАТЬ	V pf - - inf - -	Ь
	,	,	PUNCT										PUNCT			
	но	НО	CONJ			могу рассказать , _но_ - о это	о	н					CONJ	НО	CONJ	О
	-	-	PUNCT										PUNCT			
	о	О	PR			, но - _о_ это будет мало	о						PR	О	PR	О
	это	ЭТО	SPRO n - nom sg			но - о _это_ будет мало относиться	о	т	э				SPRO	ЭТО	S n - nom sg	О
	будет	БЫТЬ	V ipf act fut sg indic - 3p			- о это _будет_ мало относиться ко	т	е	д	у	б		V	БЫТЬ	V ipf praes sg indic - 3p	Ь
	мало	МАЛО	ADV -			о это будет _мало_ относиться ко ",о,л,а,м,,,ADV,МАЛО,ADV -,О,,,,,,
,относиться,ОТНОСИТЬСЯ,V ipf - - inf - -,,,"это будет мало _относиться_ ко "" Дню",я,с,ь,т,и,с,V,ОТНОСИТЬСЯ,V ipf - - inf - -,Я
,ко,КО,PR,,,"будет мало относиться _ко_ "" Дню Вышки",о,к,,,,,PR,КО,PR,О
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,Дню,ДЕНЬ,S m inan dat sg,,,"относиться ко "" _Дню_ Вышки "" .",ю,н,д,,,,S,ДЕНЬ,S m inan dat sg,Ь
,Вышки,ВЫШКА,S f inan gen sg,,,"ко "" Дню _Вышки_ "" .",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2854,,,,,,,,,,,,,,,,
"<span class=""note"">",,,,,,,,,,,,,,,,
<note>,во время вышеописанного монолога не смотрит в камеру,,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,Уток,УТКА,S f inan gen sg,,,во время вышеописанного монолога не смотрит в камеру  _Уток_ ловить - интересно,к,о,т,у,,,S,УТКА,S f inan nom sg,А
,ловить,ЛОВИТЬ,V ipf - - inf - -,,,во время вышеописанного монолога не смотрит в камеру  Уток _ловить_ - интересно .,ь,т,и,в,о,л,V,ЛОВИТЬ,V ipf - - inf - -,Ь
,-,-,PUNCT,,,,,,,,,,PUNCT,,,
,интересно,ИНТЕРЕСНЫЙ,A - - sg brev n -,,,Уток ловить - _интересно_ .,о,н,с,е,р,е,A,ИНТЕРЕСНЫЙ,A - - sg brev n -,Й
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2855,,,,,,,,,,,,,,,,
,Рекомендую,РЕКОМЕНДОВАТЬ,V ipf act praes sg indic - 1p,,,.   _Рекомендую_ .,ю,у,д,н,е,м,V,РЕКОМЕНДОВАТЬ,V ipf praes sg indic - 1p,Ь
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2856,,,,,,,,,,,,,,,,
# speaker = Я,,,,,,,,,,,,,,,,
# sent = 2857,,,,,,,,,,,,,,,,
"<span class=""note"">",,,,,,,,,,,,,,,,
<note>,"странный звук (""шсш"")",,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,Большое,БОЛЬШОЙ,A - nom sg plen n -,,,"странный звук (""шсш"")  _Большое_ вам спасибо .",е,о,ш,ь,л,о,A,БОЛЬШОЙ,A - nom sg plen n -,Й
,вам,ВЫ,SPRO pl 2p - dat,,,"странный звук (""шсш"")  Большое _вам_ спасибо .",м,а,в,,,,SPRO,ВЫ,SPRO pl 2p - dat,Ы
,спасибо,СПАСИБО,S n inan nom sg,,,Большое вам _спасибо_ .,о,б,и,с,а,п,S,СПАСИБО,S n inan nonflex -,О
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2858,,,,,,,,,,,,,,,,
,Ааа,ААА,INTJ,,,.   _Ааа_ ...,а,а,а,,,,INTJ,ААА,S m inan nonflex -,А
,...,...,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2859,,,,,,,,,,,,,,,,
,В,В,PR,,,...   _В_ целом  вздох,в,,,,,,PR,В,PR,В
,целом,ЦЕЛОЕ,S n inan loc sg,,,В _целом_  вздох,м,о,л,е,ц,,S,ЦЕЛОЕ,S n inan loc sg,Е
"<span class=""note"">",,,,,,,,,,,,,,,,
<note>,вздох,,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,",",",",PUNCT,,,,,,,,,,PUNCT,,,
,вам,ВЫ,SPRO pl 2p - dat,,,"вздох  , _вам_ понравился опыт """,м,а,в,,,,SPRO,ВЫ,SPRO pl 2p - dat,Ы
,понравился,ПОНРАВИТЬСЯ,V pf act praet sg indic m -,,,", вам _понравился_ опыт "" Дня",я,с,л,и,в,а,V,ПОНРАВИТЬСЯ,V pf praet sg indic m -,Я
,опыт,ОПЫТ,S m inan acc sg,,,", вам понравился _опыт_ "" Дня Вышки",т,ы,п,о,,,S,ОПЫТ,S m inan nom sg,Т
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,Дня,ДЕНЬ,S m inan gen sg,,,"понравился опыт "" _Дня_ Вышки "" ,",я,н,д,,,,S,ДЕНЬ,S m inan gen sg,Ь
,Вышки,ВЫШКА,S f inan gen sg,,,"опыт "" Дня _Вышки_ "" , концерта",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,А
,	,PUNCT,,,,,,,,,,PUNCT,,,,
,",",",",PUNCT,,,,,,,,,,PUNCT,,,
,концерта,КОНЦЕРТ,S m inan gen sg,,,"Вышки "" , _концерта_ иии  впще",а,т,р,е,ц,н,S,КОНЦЕРТ,S m inan gen sg,Т
,иии,И,CONJ,distort,," , концерта _иии_  впще 	и	и	и				CONJ	ИИИ	S m inan gen sg	И
<distinct form=",,,,,,,,,,
<dist>,впще,,,,,,,,,,,,,,,
">																
	вообще	ВООБЩЕ	ADV -			 впще  _вообще_  всего ,	е	щ	б	о	о	в	ADV	ВООБЩЕ	ADV -	Е
</distinct>																
	всего	ВСЕ	S n - gen sg			 вообще  _всего_ , что там	о	г	е	с	в		S	ВСЕ	S n - gen sg	Е
	,	,	PUNCT										PUNCT			
	что	ЧТО	CONJ			 всего , _что_ там было ,	о	т	ч				CONJ	ЧТО	CONJ	О
	там	ТАМ	ADV -			всего , что _там_ было , и	м	а	т				ADV	ТАМ	ADV -	М
	было	БЫТЬ	V ipf act praet sg indic n -			, что там _было_ , и хотели	о	л	ы	б			V	БЫТЬ	V ipf praet sg indic n -	Ь
	,	,	PUNCT										PUNCT			
	и	И	CONJ			там было , _и_ хотели бы вы	и						CONJ	И	CONJ	И
	хотели	ХОТЕТЬ	V ipf act praet pl indic - -			было , и _хотели_ бы вы 	и	л	е	т	о	х	V	ХОТЕТЬ	V ipf praet pl indic - -	Ь
	бы	БЫ	PART			, и хотели _бы_ вы  пфтрить	ы	б					PART	БЫ	PART	Ы
	вы	ВЫ	SPRO pl 2p - nom			и хотели бы _вы_  пфтрить 	ы	в					SPRO	ВЫ	SPRO pl 2p - nom	Ы
<distinct form=",,,,,,,,,,,,,,,,
<dist>,пфтрить,,,,,,,,,,,,,,,
">																
	повторить	ПОВТОРИТЬ	V pf - - inf - -			 пфтрить  _повторить_  это ...	ь	т	и	р	о	т	V	ПОВТОРИТЬ	V pf - - inf - -	Ь
</distinct>																
	это	ЭТО	SPRO n - acc sg			 повторить  _это_ ... в будущем	о	т	э				SPRO	ЭТО	PART	О
	...	...	PUNCT										PUNCT			
	в	В	PR			 это ... _в_ будущем  тихо	в						PR	В	PR	В
	будущем	БУДУЩЕЕ	S n inan loc sg			это ... в _будущем_  тихо 	м	е	щ	у	д	у	S	БУДУЩЕЕ	S n inan loc sg	Е
<span class=note"">",,,,,,,,,,,,,,,,
<note>,тихо,,,,,,,,,,,,,,,
</span>,,,,,,,,,,,,,,,,
,?,?,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2860,,,,,,,,,,,,,,,,
# speaker = Роман,,,,,,,,,,,,,,,,
# sent = 2861,,,,,,,,,,,,,,,,
,Не,НЕ,PART,,,_Не_ знаю насчёт повторить,е,н,,,,,PART,НЕ,PART,Е
,знаю,ЗНАТЬ,V ipf act praes sg indic - 1p,,,Не _знаю_ насчёт повторить .,ю,а,н,з,,,V,ЗНАТЬ,V ipf praes sg indic - 1p,Ь
,насчёт,НАСЧЕТ,PR,,,Не знаю _насчёт_ повторить .,т,ё,ч,с,а,н,PR,НАСЧЕТ,PR,Т
,повторить,ПОВТОРИТЬ,V pf - - inf - -,,,Не знаю насчёт _повторить_ .,ь,т,и,р,о,т,V,ПОВТОРИТЬ,V pf - - inf - -,Ь
,.,.,PUNCT,,,,,,,,,,PUNCT,,,
,,,,,,,,,,,,,,,,
# sent = 2862,,,,,,,,,,,,,,,,
"<distinct form=""",,,,,,,,,,,,,,,,
<dist>,Кда,,,,,,,,,,,,,,,
